Year_Country,"Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary to tertiary, both sexes (%)","Gross enrolment ratio, primary and secondary, both sexes (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, tertiary, both sexes (%)","Net enrolment rate, primary, both sexes (%)","Net enrolment rate, secondary, both sexes (%)","Net enrolment rate, lower secondary, both sexes (%)","Adjusted net intake rate to Grade 1 of primary education, both sexes (%)","Adjusted net enrolment rate, lower secondary, both sexes (%)","Adjusted net enrolment rate, primary, both sexes (%)","Total net enrolment rate, primary, both sexes (%)","Total net enrolment rate, lower secondary, both sexes (%)","Net enrolment rate, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of lower secondary education, both sexes (%)","Net enrolment rate for compulsory education age group, both sexes (%)","Total net enrolment rate, upper secondary, both sexes (%)","Cumulative drop-out rate to the last grade of lower secondary general education, both sexes (%)","Gross graduation ratio from primary education, both sexes (%)","Gross graduation ratio from lower secondary education, both sexes (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Rate of out-of-school adolescents of lower secondary school age, both sexes (%)","Repetition rate in lower secondary general education (all grades), both sexes (%)","Rate of out-of-school children of primary school age, both sexes (%)","School life expectancy, primary, both sexes (years)","School life expectancy, secondary, both sexes (years)","School life expectancy, primary and secondary, both sexes (years)","Survival rate to the last grade of lower secondary general education, both sexes (%)","Effective transition rate from primary to lower secondary general education, both sexes (%)","Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes","Repetition rate in primary education (all grades), both sexes (%)","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","Rate of out-of-school youth of upper secondary school age, both sexes (%)","Gross graduation ratio from upper secondary education, both sexes (%)","Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)","Rate of out-of-school adolescents and youth of secondary school age, both sexes (%)","Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)","Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)"
2012_Latvia,98.80771999999999,101.04871,89.9883,103.75584,106.62933999999998,105.99136000000001,66.64355,96.50816,90.9881,,89.1335,91.73704000000001,97.18176,98.53965,98.76581,,,98.2062,92.01864,,,,1.57305,1.23419,,2.8182400000000003,6.0747,6.1273800000000005,12.20208,,97.89605,12.703380000000001,1.01931,,7.9813600000000005,,3.9191800000000003,4.97205,20.03539,79.96461
2012_Lebanon,104.0259,99.16056,71.80507,83.98803000000001,60.624359999999996,82.18814,45.61345,87.8531,64.88538,,93.53379,64.24348,90.27209,91.03676,76.28649,,,85.67416999999999,66.30679,15.636479999999999,73.16634,48.6074,8.241010000000001,23.71351,12.44555,9.727910000000001,5.9625900000000005,4.265969999999999,10.22856,84.36352,98.32798000000001,,,11.74302,33.69321,,20.06389,28.848229999999997,,
2012_Lithuania,101.01284,101.85441,98.29098,104.98191000000001,113.1024,103.40311,79.75163,97.34555,97.04006,,97.77184,99.07485,99.34688,99.87558,99.85174,,,99.92041,96.39446,3.18038,,,0.5233899999999999,0.14826,0.77299,0.65312,4.07031,8.408380000000001,12.47869,96.81962,99.30393000000001,11.74345,0.4785,0.81583,3.60554,,1.0026,1.13576,23.38658,76.61341999999999
2012_Luxembourg,98.2988,97.04720999999999,77.31284000000001,98.79168,90.66423,112.9364,19.407410000000002,92.84421999999999,85.81366,,92.25198,90.11708,95.6188,96.38373,96.55627,,,96.57330999999999,83.15191,1.4081700000000001,,,,3.4437300000000004,10.007530000000001,4.3812,5.8193,7.0212,12.8405,98.59183,,13.60026,3.21496,9.20768,16.84809,,8.05379,11.08896,14.740110000000001,85.25989
2012_Malaysia,101.76071,103.52835,74.38356,91.50277,72.40973000000001,88.88462,36.32756,99.29796,74.85763,,98.74531,87.55875999999999,99.29796,99.29796,88.20034,,,99.29796,67.82589,9.49854,,,,11.799660000000001,,0.70204,6.21062,4.83977,11.05039,90.50146,90.74882,,,,32.17411,,11.910860000000001,22.158479999999997,31.63178,68.36822
2012_Malta,100.62257,98.7389,80.9016,95.87297,88.00887,102.59606,42.60675,98.0057,88.72936,,98.57396999999999,97.30069,98.00989,98.14395999999999,98.43646,,,98.71993,86.60916999999999,3.92694,,,0.30127,1.56354,0.12353,1.9901099999999998,5.92456,6.57188,12.49643,96.07306,98.95626999999999,10.797410000000001,0.16973,0.15259,13.39083,,5.89774,8.653139999999999,,
2012_Mexico,102.08379000000001,106.39688000000001,77.15898,96.33329,62.2803,109.75863999999999,28.51312,97.32732,68.34979,,98.13569,79.12661999999999,98.95526,99.06351,87.34725,,,87.66295,58.426790000000004,10.665610000000001,,,2.89237,12.65275,0.8900299999999999,1.04474,6.38589,5.26767,11.65356,89.33439,96.54607,8.57076,2.02953,0.9390799999999999,41.573209999999996,,14.00559,26.955270000000002,,
2012_Montenegro,93.73727,97.34325,,94.69078,91.10477,95.33722,,96.28004,,92.78663,91.86609,,96.28004,97.40668000000001,,,,,,,,100.78947,0.08342000000000001,,,3.71996,4.86544,7.45165,12.317089999999999,,,,,0.5595,,,,,,
2012_Netherlands,,105.8344,105.19986000000002,117.39163,122.88141999999999,135.2626,76.60991999999999,98.49054,89.58265,,93.97734,85.05025,,98.75413,99.54264,,,98.08149,95.46855,,,,,0.45736000000000004,,,6.35653,7.674360000000001,14.03089,,,12.050139999999999,,,4.53145,,,2.51884,,
2012_New Zealand,,98.35209,,108.62893000000001,134.73953,103.0947,,,,,,,,,,,,,,,,,,,,,5.9022,8.180539999999999,14.08274,,,13.03628,,,,,,,,
2012_North Macedonia,90.46061999999999,87.135,69.76069,84.06591,77.77067,87.66219,39.00333,84.49361,,,87.78239,,89.71222,91.56006,,,,,,,,,,,,10.28778,4.36528,6.591469999999999,10.956760000000001,,,,,,,,,,19.47129,80.52871
2012_Norway,100.96256,99.89264,97.32958,105.02255,121.89388999999998,98.96693,73.57793000000001,99.68915,94.48204,,99.30464,99.02166,99.68915,99.78805,99.02166,,,99.54824,90.1076,1.29177,,,,0.97834,,0.31085,6.99281,6.640389999999999,13.6332,98.70823,99.24731,,,,9.8924,,2.7985,5.49376,16.32309,83.23445
2012_Peru,91.43069,101.44091999999999,,97.84404,76.5311,104.73392,,90.99061,75.5281,69.48599,83.47915,73.66159,93.05649,93.36227,90.36806,52.550909999999995,,87.00295,80.8087,4.6058699999999995,,88.4191,4.79617,,5.847519999999999,,6.098669999999999,4.66903,10.7677,95.39413,99.14629000000001,8.80172,,5.38034,,,,,,
2012_Poland,,99.71701,89.75609,97.70002,95.68474,96.51765999999999,73.98845,95.20721,89.01495,,95.00102,90.98409000000001,95.31996,95.66983,93.0891,,,95.01158000000001,87.84875,,,,0.79376,6.9109,,4.68004,5.97749,5.71938,11.69687,,99.29776,11.746319999999999,0.8598299999999999,,12.15125,,7.46541,9.7133,18.07946,81.35868
2012_Portugal,,109.12423000000001,96.92524,108.65037,102.59676,113.81741000000001,68.12141,98.94934,,,95.14712,,99.11536,99.85814,,,,,,,,,,,,0.88464,6.52412,6.492000000000001,13.016119999999999,,,8.48226,,,,,,,26.43957,73.56043000000001
2012_Qatar,103.10341,102.32858,56.631330000000005,94.04494,77.06036,93.61111,11.08806,92.51098,75.52993000000001,77.00463,94.81851,87.30787,97.4258,98.22166999999999,91.66667,60.406040000000004,,96.4493,65.51432,2.74737,94.11,73.13478,,8.33333,2.25272,2.5742,6.0768699999999995,5.0751599999999994,11.15203,97.25263000000001,99.70019,9.201130000000001,0.8144,,34.48568,,11.839139999999999,21.99321,33.57034,66.42966
2012_Republic of Korea,92.79545999999999,99.66914,98.05796,98.77967,94.88103000000001,101.67612,96.63764,97.2042,96.71587,95.90624,89.9237,96.16802,97.32505,97.32505,99.87796999999999,92.22700999999999,,,95.90855,,,,,0.12203,,2.67495,5.93955,5.88145,11.821,,99.79734,,,,4.09145,,2.41362,2.21296,,
2012_Republic of Moldova,95.72447,93.79796999999999,70.05499,89.99546,89.59781,87.5003,40.10864,87.92876,77.90899999999999,82.92269,88.85212,85.14128000000001,90.52816999999999,91.90496,86.75388000000001,57.994780000000006,,88.88923,65.66726,7.76214,91.82466,89.34521,,13.246120000000001,,9.47183,3.7479199999999997,6.11651,9.864419999999999,92.23786,97.84004,11.44743,,,34.33274,,16.78005,20.23878,,
2012_Romania,98.19019,96.07519,82.41653000000001,96.18826,99.7624,92.61991,50.73437,87.47381,,,88.29239,89.50142,91.98158000000001,93.51380999999999,93.26019000000001,,,92.28568,,8.57777,,,1.50004,6.73981,2.68839,8.018419999999999,3.8416300000000003,7.74407,11.5857,91.42223,,10.86988,,2.4596,,,,,,
2012_Russian Federation,102.47041999999999,101.19422,89.36823000000001,97.99207,98.80065,94.88424,76.14145,96.24334,,,91.44695,,97.32654000000001,99.53177,,,,,,2.00268,,,0.36159,,0.3412,2.67346,4.03682,6.73128,10.7681,97.99732,100.0,,0.37639,0.37544,,,,,,
2012_Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25864,,,,,,,,
2012_Slovakia,98.94951999999999,100.52296,81.75009,94.76679,89.31192,95.80239,56.13559,,85.32014000000001,,,85.15552,,,97.08951,,,,86.55918,10.42426,,,2.88403,2.9104900000000002,1.8204799999999999,,4.00611,8.184460000000001,12.19057,89.57574,99.24746999999999,12.23387,2.80139,1.8627900000000002,13.44082,,,8.12273,21.082160000000002,78.91784
2012_Slovenia,97.88606999999999,99.73210999999999,95.15097,98.76028000000001,99.87583000000001,95.31052,86.91906,98.45919,93.69526,,93.14184,94.03952,98.53125,99.52427,96.45656,,,98.47815,94.88261,3.6284400000000003,,,0.77988,3.5434400000000004,0.69052,1.46875,5.983969999999999,6.82765,12.81162,96.37156,99.73209,11.65051,0.78637,0.74944,5.11739,,3.1307400000000003,4.46401,25.46611,74.52903
2012_Spain,98.96866999999999,103.1791,106.93683,116.40913,145.77948999999998,122.91896000000001,85.34322,99.63735,95.5788,,97.84629,95.13073,99.66814000000001,99.82415999999999,99.97118,,,99.87969,93.25429,,,,2.40508,0.02882,,0.33186,6.21024,7.5108,13.721039999999999,,,8.87551,2.47704,,6.745710000000001,,1.2887899999999999,2.32488,22.78545,72.18276999999999
2012_Sweden,101.66523000000001,101.92617,90.58726,99.8916,96.93717,99.67990999999999,68.81984,99.59944,92.54231,,97.68111,95.84938000000001,99.59944,99.84236,95.84971,,,99.80006,90.44104,0.31904,,,,4.15029,,0.40055999999999997,6.11609,5.8735599999999994,11.98966,99.68096,99.93412,12.449060000000001,,,9.55896,,4.04685,7.176080000000001,27.33253,72.6661
2012_Switzerland,97.10528000000001,102.89335,86.80685,99.03971,86.41265,110.26633999999999,55.324259999999995,93.46544,80.90706,,98.25466,,99.21234,99.36025,96.46486,,,98.568,77.17215999999999,2.44582,,,1.31281,,1.59407,0.78766,6.19982,6.74667,12.9465,97.55418,99.83743,13.405470000000001,1.23339,1.51975,,,8.89498,,,
2012_Thailand,,96.94023,78.03456,90.00123,72.85213,94.99757,50.673429999999996,,76.50265999999999,,,75.57566,,,,,,,77.95319,,,87.62881,,,,,5.74634,5.00402,10.75035,,,,,,22.04681,,,,,
2012_Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_Tunisia,109.71965,109.83056,,,,,35.2169,98.81704,,,99.37567,,99.89365,99.89365,,,,,,21.2135,,,,,20.35684,0.10635,6.579210000000001,,,78.7865,92.7557,6.76921,7.32561,,,,,,43.08377,56.916230000000006
2012_Turkey,101.69268000000001,98.67395,84.81823,90.82353,74.24453000000001,99.41339,69.78193,92.76284,81.25111,,91.31368,90.2939,93.84251,93.84251,99.03164,,,89.13214,75.24505,4.08179,,,2.26257,0.96836,2.4997599999999998,6.15749,4.93024,5.95953,10.88977,95.91821,90.80526,7.65632,1.79443,2.2172,24.75495,,10.9595,14.396070000000002,21.23849,78.76151
2012_United Arab Emirates,106.60446,101.45373000000001,,,,81.45148,,87.84116999999999,,67.19983,94.23318,,94.64605999999999,95.40219,,,,93.64103,,5.4178,95.40221,75.07522,,,1.6042299999999998,5.353940000000001,5.00504,,,94.5822,98.39354,,,1.8835099999999998,,,,,26.21099,73.30989
2012_United Kingdom of Great Britain and Northern Ireland,,106.5262,86.69134,98.45463000000001,84.25109,102.85849,59.840680000000006,98.61809000000001,91.19951,,99.26733,92.13255,98.62904,98.75583,94.32162,,,96.70334,91.2225,,,,,5.678380000000001,,1.37096,6.36701,6.4370400000000005,12.804039999999999,,,13.46212,,,8.7775,,4.762980000000001,7.4943800000000005,21.935270000000003,77.19592
2012_United States of America,101.27373,99.16532,,97.69459,92.70828,99.87601,,92.79303,89.29903,,77.32938,,93.73215,97.26517,99.0221,,,96.35443000000001,91.97923,,,,,,,6.26785,5.94718,5.75868,11.70585,,,13.3939,,,,,5.39519,,16.5562,83.4438
2012_Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5165,,,,,,,,
2012_Viet Nam,107.17239,106.83065,,,,90.24076,24.98793,98.05641,,85.45888000000001,,,98.20156,100.0,,,,,,17.806929999999998,97.5174,79.17598000000001,1.3039,,1.10937,1.79844,5.34129,,,82.19306999999999,93.35375,,1.04199,1.37652,,,,,24.0492,73.94978
2015_Albania,113.70748,109.76243999999998,89.70655,100.55586,90.19605,100.71985,66.40289,95.1996,85.90427,90.06652,80.07717,90.54527,95.59661,99.25625,97.97164000000001,69.51386,105.75476,98.90929,80.81783,,104.4493,93.39064,0.8408899999999999,2.0283599999999997,1.19803,4.40339,5.42661,6.6788,12.105410000000001,,98.06952,,0.72941,1.55167,19.182170000000003,77.09921999999999,8.1621,10.12247,18.06794,81.93205999999999
2015_Algeria,107.9344,115.71852,,,,,36.8185,97.50816999999999,,,99.44809000000001,,99.2671,99.27494,,,110.12447,,,24.79649,109.41129,93.48473,6.2279599999999995,,19.03864,0.7329,5.82669,,,75.20351,98.91984000000001,,6.1333400000000005,19.58398,,100.97808,,,31.21939,66.62892
2015_Argentina,104.53044,109.92626000000001,102.04024,108.52533000000001,86.0505,127.41303,85.95886999999999,99.39359,88.54679,89.09141,99.39331999999999,89.85171,99.7343,99.84107,99.35359,64.21195999999999,103.2814,97.30538,89.91433,13.08429,105.44559,89.25535,1.97776,0.64641,11.40025,0.2657,6.6212,6.45801,13.07921,86.91571,99.48824,11.425089999999999,2.23885,11.034939999999999,10.08567,62.62855,2.73323,5.28771,,
2015_Australia,,102.22319,133.99563,127.38798999999999,222.97356000000002,124.6713,119.69452,96.99256,93.81921,90.3218,81.16449,92.71159,97.1201,99.92245,99.83306,78.52798,,99.89408,98.9964,,,,,0.16694,,2.8799,7.18042,8.89419,16.07461,,,12.44862,,,1.0036,132.08333000000002,1.7873299999999999,0.45186000000000004,17.63769,82.33624
2015_Austria,98.60916999999999,101.8011,95.06347,100.66025,100.34777,99.89343000000001,80.56430999999999,,86.5447,84.91319,,84.95183,,,97.84151,74.05563000000001,98.99731,,91.69972,0.29721,,,2.74966,2.15849,2.3937,,4.0586199999999995,7.8336,11.89222,99.70279000000001,99.92498,12.56071,2.85525,2.21691,8.30028,103.03124,,5.32907,29.2717,70.63977
2015_Belgium,98.58046,103.15296,118.0283,133.22319,155.4844,181.03718,74.55778000000001,98.06468000000001,93.65106999999999,84.37187,95.9604,85.47176,98.38075,99.02146,97.58154,84.51186,95.61336999999999,98.46406999999999,98.04956,3.392,,86.94269,2.49436,2.41846,6.28244,1.61925,6.18757,9.45007,15.63763,96.60799999999999,,11.68956,2.32017,7.09002,1.9504400000000002,99.19312,1.85965,2.10514,17.38283,82.36418
2015_Brazil,,112.77328999999999,90.66216,104.90758999999998,91.33225999999999,107.26038,51.05413,94.73055,81.68909000000001,78.71552,87.78279,83.31311,96.85231,98.75867,95.01875,58.23806,,92.52608000000001,83.44636,,103.03381,73.63773,,4.98125,,3.1476900000000003,5.56792,7.0357,12.60363,,,7.576010000000001,,,16.553639999999998,66.74136,7.518,10.20743,15.347999999999999,84.652
2015_Bulgaria,96.2983,97.07002,90.26293000000001,100.47182,112.94545,91.66144,70.30455,93.16265,91.29374,81.26355,93.15886,95.81945,94.79227,94.99842,97.33168,83.15501,97.79209,96.03681,87.79834,54.16486999999999,,98.1395,0.11077000000000001,2.66832,2.6965,5.207730000000001,3.8760800000000004,7.9371100000000006,11.813189999999999,45.83513,98.70297,11.76795,0.07296,3.3117099999999997,12.20166,76.00622,6.65607,7.45338,20.79307,79.12561
2015_Canada,,102.80303,92.74008,106.96853999999999,119.73031,101.21554,65.28307,99.5981,92.85789,99.94666,99.99767,99.94666,99.5981,99.5981,99.94666,85.21625,,99.66349,85.21625,,102.91207,99.35765,,0.05334,,0.4019,6.167680000000001,6.53498,12.70266,,,,,,14.78375,88.33487,4.18717,7.74815,20.02749,73.90581999999999
2015_Chile,98.61424,98.70303,95.88229,99.30516,98.84904,102.03912,88.34568,91.59566,87.31101,77.89877,83.36319,77.97418,91.63367,94.39855,94.6473,81.67149,94.38455,94.18727,93.28482,0.85177,92.80405999999999,94.61581,3.6119199999999996,5.3527,4.1492,8.36633,5.91517,5.9458400000000005,11.860999999999999,99.14823,97.57968000000001,10.34355,3.38197,4.22692,6.71518,89.67299,7.30143,6.2717,20.103260000000002,79.89674000000001
2015_China,100.81044,99.33323,78.97185,95.13306,86.9363,,45.35072,,,,,,,,,,92.68777,,,,100.95461999999999,93.77014,0.019969999999999998,,0.02677,,5.96347,,,,,,0.0139,0.02257,,87.11155,,,,
2015_Colombia,111.8986,113.56272,89.4051,105.00138999999999,82.33498,105.91935,55.65726,90.60457,78.29431,74.72923,85.23391,77.33185999999999,93.16819,94.98513,94.69317,44.20863,107.37305,,83.84378000000001,29.217059999999996,101.4271,94.43494,2.3205400000000003,5.306830000000001,3.03103,6.831810000000001,5.658440000000001,5.88912,11.54756,70.78294,,8.06327,1.9629,3.50745,16.15622,77.39183,7.98055,8.90765,22.70119,77.29881
2015_Costa Rica,102.51076,109.81741000000001,95.07085,115.98038999999999,108.9827,133.071,53.62966,96.3094,80.52427,77.12957,91.41856999999999,77.60461,96.51653,96.81296999999999,94.45254,46.61738,108.76623000000001,91.60214,85.8895,33.0014,100.515,74.22604,3.11306,5.54746,11.62148,3.4834699999999996,6.55978,5.9858199999999995,12.54561,66.9986,84.64545,8.6025,3.24878,12.655339999999999,14.1105,44.05697,6.09081,9.096960000000001,12.87717,87.11479
2015_Croatia,96.42463000000001,98.03987,88.43323000000001,98.17223,92.61451,104.68489,66.9972,88.81066,91.84593000000001,92.16020999999999,93.14251999999999,97.60585999999999,98.34581,98.70725999999999,98.53679,84.4266,,98.62168,88.44530999999999,,100.64431,97.45192,0.16752999999999998,1.4632100000000001,,1.65419,3.90688,7.94338,11.85026,,99.09971999999999,,0.16384,,11.554689999999999,100.38382,5.23915,6.858160000000001,23.86288,76.13712
2015_Cyprus,96.50379000000001,99.30011999999999,85.66935,99.54594,99.9434,99.59636,60.10123000000001,97.36851999999999,94.63238,94.59489,92.55476,95.32878000000001,97.82834,98.60024,98.13225,90.64456,100.52083,98.02969,94.51991,,,,0.11043,1.86775,,2.1716599999999997,5.95978,5.94121,11.901,,,11.88619,,1.06845,5.480090000000001,87.15605,2.98905,3.7617,17.37816,82.62184
2015_Czechia,102.93773,99.49798,93.72009,102.70013,109.02713999999999,101.06305,64.45735,,90.12881999999999,84.93684,,84.94709,,,99.79324,79.86575,98.53608,,94.82431,4.2253099999999995,96.33834,102.39842,0.55185,0.20676,0.9291,,5.0731,8.17809,13.25119,95.77469,99.95724,12.67712,0.5849300000000001,0.9174100000000001,5.17569,85.32908,,2.6927,23.171860000000002,68.51884
2015_Denmark,97.61204000000001,101.46172,105.28334,115.25851000000002,142.68301,117.11039,82.13379,98.3776,89.40345,91.4528,90.91305,91.7673,98.69377,99.94565,97.85763,63.79966999999999,98.9831,99.30075,87.40601,0.33437,99.79551,150.41124,0.98562,2.14237,1.0489600000000001,1.30623,7.098330000000001,7.781969999999999,14.88031,99.66563000000001,99.95,12.531360000000001,0.88595,1.0729600000000001,12.59399,108.94213,4.28142,7.516089999999999,19.62433,80.29505
2015_Dominican Republic,114.08681000000001,111.40536000000002,83.25169,95.76711999999999,75.23339,89.27549,51.74711,93.52991999999999,67.83227,53.98056,94.64993,61.07617,95.53493,95.53493,98.00583,56.52652,92.42795,82.20754000000001,76.66424,13.538689999999999,90.66741999999999,76.89775,4.77696,1.99417,8.15789,4.46507,6.683610000000001,4.8216,11.50521,86.46131,92.52574,7.825410000000001,3.5549699999999995,4.298690000000001,23.33576,45.82519,10.26635,16.12322,14.30134,85.54046
2015_Estonia,96.35775,96.98543000000001,97.37357,103.38571,114.39008999999999,107.23818999999999,72.04896,93.32992,93.67085,90.87071999999999,76.53358,91.43698,93.56631,93.56631,99.27492,82.75775,99.63016,,93.92756,0.53881,,102.05357,0.51386,0.7250800000000001,2.01067,6.43369,5.87096,6.42028,12.29124,99.46119,99.73484,13.63306,0.55406,2.20928,6.07244,89.13320999999999,5.04939,3.43285,26.470309999999998,73.52969
2015_Finland,98.8413,100.55111,115.35498999999999,125.51299999999999,195.66767,101.8295,87.68063000000001,99.10752,95.25591,96.42661,96.64934000000001,96.59671999999999,99.19243,99.36991,99.24879,90.33396,99.4406,99.32976,94.34223,0.11729,,99.13425,0.29481,0.75121,0.37138000000000004,0.80757,6.034619999999999,8.56224,14.596870000000001,99.88271,99.98863,12.43961,0.26018,0.39123,5.657769999999999,153.01282,2.05058,3.27031,28.485459999999996,71.51454
2015_France,,101.97449,91.86845,102.81233,106.97973,100.82443,62.773630000000004,98.42107,93.59979,93.37722,98.53134,94.19756,98.98406,99.47024,97.81481,83.58711,97.4455,98.69776,94.30233,0.29398,,81.83195,,2.18519,1.86048,1.01594,5.10114,7.26492,12.36607,99.70602,,11.510819999999999,,2.29936,5.69767,128.91052,2.55452,3.6644900000000002,25.267129999999998,74.70375
2015_Georgia,94.71155,104.31933000000001,84.22078,103.09007,97.19866,106.91469,45.61384,99.4655,93.58789,93.16995,96.93526,93.68431,99.61905,99.61905,99.47455,81.30565,106.93718,,90.60436999999999,1.25539,106.92606,103.81458,0.2582,0.52545,0.9973700000000001,0.38095,6.28304,6.04902,12.33206,98.74461,99.81863,,0.28557,0.6431600000000001,9.39563,82.31201999999999,2.75156,5.15477,,
2015_Germany,103.48931,102.38905,95.75535,101.44003000000001,103.03179,99.97914,66.27722,98.69239,,,98.05127,,99.81045999999999,99.81045999999999,,,104.62866,,,45.65129,,88.95152,0.41505,,2.40615,0.18954000000000001,4.09432,8.94078,13.03509,54.34871,99.90526,14.082020000000002,0.43971000000000005,2.44387,,86.35779000000001,,,36.74026,63.116369999999996
2015_Greece,97.24897,95.04954000000001,,97.17577,101.29167,97.32884,,93.57661999999999,89.90066999999999,90.98183,,90.98214,93.57661999999999,96.14833,93.81867,84.31519,94.65590999999999,95.22476999999999,89.0281,3.3313300000000003,94.05041999999999,91.12399,0.71005,6.18133,3.97914,6.42338,5.70674,5.93586,11.6426,96.66866999999999,97.13093,10.75089,0.5777,3.8068,10.9719,96.70056,7.50628,8.60558,,
2015_Hungary,100.65517,102.3013,88.29167,102.77339,106.41129,99.35354,48.94695,91.21689,89.10613000000001,88.44293,93.76399,94.18034,96.35485,97.11393000000001,96.97194,79.78936,96.13264000000001,95.48541999999999,87.67291,3.7555699999999996,97.53505,94.77156,1.68157,3.02806,1.96973,3.64515,4.090380000000001,8.102360000000001,12.192739999999999,96.24443000000001,99.84498,11.84779,1.6866299999999999,2.1025400000000003,12.32709,85.76305,6.47178,7.8336,22.067610000000002,76.4693
2015_Iceland,99.22846,98.62543000000001,100.34347,108.86601,132.28692,100.13389000000001,75.76606,98.56708,89.73737,98.85369,99.14273,99.38382,98.6384,98.6773,99.46956999999999,82.24027,98.50782,99.20538,83.19521,,,,,0.5304300000000001,,1.3616,6.90336,8.200619999999999,15.103979999999998,,,,,,16.80479,,5.746630000000001,10.12144,,
2015_Indonesia,106.18498999999998,104.13334,,95.91395,77.28581,97.01354,,,76.80704,77.84185,,79.44256999999999,,,,57.29991999999999,95.2866,,74.28265,2.74538,101.93511,89.61595,1.64323,,0.24070999999999998,,6.25314,5.25272,11.50586,97.25461999999999,,7.91448,,0.25156,25.71735,73.01498000000001,,,,
2015_Ireland,97.0585,101.18464,106.75962,106.87776000000001,137.45761000000002,103.57498000000001,77.23215,95.75035,98.10531,85.71115999999999,98.79355,98.01254,99.95062,99.95118000000001,99.69749,89.80898,101.30861,99.96559,99.11419000000001,0.59619,,,0.42463,0.30251,0.14805,0.04938,8.06328,5.84886,13.91213,99.40381,,,0.33494,0.14043,0.88581,134.31068,0.22374000000000002,0.53345,24.86665,74.85401999999999
2015_Israel,104.46585,104.48586999999999,93.97625,103.53621,100.61541,104.2872,64.74824,97.20365,98.83898,92.2268,86.07642,93.58688000000001,97.55669,99.90273,,91.55346,,99.62456999999999,98.5109,2.13144,108.65553,105.83828999999999,1.0155,,1.28205,2.44331,6.29116,6.16266,12.45382,97.86856,99.69284,12.95922,1.0224,1.35501,1.4891,94.93571999999999,1.65641,0.78722,,
2015_Italy,99.38651999999999,101.1794,91.15274000000001,102.40316,101.63189,105.74623999999999,62.87291,97.33162,96.4153,94.98014,98.49556,98.09561,99.04157,99.29815,99.63479,91.57458000000001,100.54044,99.40111,95.23472,1.2929700000000002,,98.42214,0.35941,0.36521,2.86721,0.9584299999999999,5.05245,8.2315,13.28395,98.70703,99.92865,10.1604,0.36048,3.15897,4.765280000000001,94.49255,2.27826,3.11286,23.34581,67.25421999999999
2015_Japan,98.63954,98.79994,,100.51363,101.97044,102.32046,,98.79994,99.31895,99.89779,98.63954,99.89779,98.79994,98.79994,99.89779,96.42445,103.04160999999999,,96.42445,0.03431,,101.47594000000001,,0.10221000000000001,,1.2000600000000001,5.92759,6.13138,12.05897,99.96569000000001,99.97189,,,,3.57555,96.67126999999999,1.54376,1.8704,,
2015_Jordan,,,,,,,37.38913,,,,,,,,,,,,,,72.17882,59.17451,,,,,,,,,,,,,,,,,26.364340000000002,73.63566
2015_Kazakhstan,110.97553,110.70265,92.06918,109.96735,103.56754000000001,111.91968,45.83258,86.30988,98.18566,88.50671,96.40653,98.3335,99.84536999999999,99.9698,,69.27126,115.37244,99.55314,95.45494000000001,1.54215,114.52762,109.00523000000001,0.036289999999999996,,0.02506,0.15463,4.25385,7.6412,11.89505,98.45785,99.92889,,0.04716,0.02795,4.545059999999999,,,,,
2015_Latvia,98.95319,99.39331999999999,96.16035,105.49076000000001,122.19612,102.99888,74.29988,95.83711,92.86995999999999,91.01824,89.55499,92.59494000000001,96.48701,97.96135,98.14036,84.27677,99.18498000000001,97.70654,95.00685,3.36202,102.0488,107.89216,0.7306699999999999,1.8596400000000002,2.3532900000000003,3.5129900000000003,5.97877,6.4903900000000005,12.46916,96.63798,98.89527,13.23453,0.79469,2.29156,4.99315,100.28643000000001,3.4537699999999996,3.38708,20.457079999999998,79.54292
2015_Lebanon,98.52774000000001,92.5597,63.5257,75.67395,55.2668,67.69608000000001,38.54535,81.90278,,,89.73092,,83.64924,84.845,,,,,,12.1463,57.8966,41.27639,7.65095,,11.273819999999999,16.35076,5.54134,3.6781300000000003,9.21948,87.8537,95.35669,,7.35042,9.29836,,57.1151,,,,
